,Open,High,Low,Close,Volume,Dividends,Stock Splits,Year,Month,Day,SMA50,SMA200,EMA20,RSI,MACD,MACD_Signal,MACD_Hist,ATR,Stoch_K,Stoch_D,OBV,Volume_SMA20,Relative_Volume,ROC,Daily_Return,Volatility
SMA50,0.9560272595118275,0.9561421632921108,0.955353769774558,0.9549163743752466,-0.30070464925650103,-0.027701984623133957,,0.7903643309641932,0.03534444290848952,-0.010230292029188136,1.0,0.9376610614656324,0.9851089035034686,-0.07124714412361931,-0.037568060234897636,-0.018765101997044613,-0.05413256529485945,0.4871796530096124,-0.02877350506566173,-0.026248543313032252,0.5086596543075398,-0.5630162660419595,0.039094211827601616,-0.07195559905214882,-0.03386759016328321,-0.5955157705188536
SMA200,0.879307971344675,0.8794794800860947,0.8793208638265904,0.8797677808614501,-0.3063329303729921,-0.016826421464631494,,0.8861479048081421,-0.10499485893732277,-0.015992889591423254,0.9376610614656324,1.0,0.9097067234421365,-0.09197117075459135,-0.09471130867222854,-0.10608572143679519,0.00309497770981063,0.41000615052648776,-0.004032402391058588,-0.001362323620230484,0.2686478493888562,-0.5553684748601543,0.032622134288848824,-0.05057973284778218,-0.024325913120058905,-0.5953971025512957
EMA20,0.9849199461610566,0.9847140567174715,0.984008826042562,0.9831334982311657,-0.3224185887344839,-0.029365625983502227,,0.7917806350934631,0.01560593698446941,-0.00547384006949058,0.9851089035034686,0.9097067234421365,1.0,0.023509418319880675,0.11327237257092324,0.14833493954376079,-0.05465549965504422,0.45661517788152756,-0.006131429509489403,0.010968319560810638,0.6054831233993504,-0.6222291505298624,0.05448662595822816,-0.028278202200137402,-0.041189891969322955,-0.6320940555679443
RSI,0.18122453650585243,0.18902250313480595,0.19253309004408053,0.20075079346561536,-0.2158494607174593,0.02487809064728006,,0.0331100651649304,-0.09267203682024046,0.09325496908306163,-0.07124714412361931,-0.09197117075459135,0.023509418319880675,1.0,0.7992367096991962,0.5681670841059223,0.7504651585151076,-0.26875316286690454,0.8327131234711087,0.8338374842184958,0.5039921255224447,-0.30801568057711104,-0.029375694348694775,0.8420876985570311,0.35284118018785593,-0.20641651320884602
MACD,0.2427319683010311,0.24255166988437227,0.24337637947484642,0.24290056560110737,-0.1564886659533441,0.007352385877628211,,0.046850135703935855,-0.08728562868676522,0.05229177032662097,-0.037568060234897636,-0.09471130867222854,0.11327237257092324,0.7992367096991962,1.0,0.924951682139369,0.4306863806987348,-0.22740886173414807,0.43933331276351106,0.554234758312012,0.6079668778591968,-0.38278715849860867,0.07265820799351368,0.5594106863425482,0.005881561664294581,-0.2635275475337872
MACD_Signal,0.23304642327033795,0.23111095389096234,0.23087099128281952,0.2279334794760956,-0.11411890369324833,-0.009033955837557256,,0.03812499799561708,-0.07937962843378159,0.01736709293015271,-0.018765101997044613,-0.10608572143679519,0.14833493954376079,0.5681670841059223,0.924951682139369,1.0,0.055337012869848726,-0.15217252758813454,0.1329595193363538,0.23748677103332122,0.6048317687110859,-0.36873282959365555,0.10638302779132941,0.25521462230256475,-0.07086490754869695,-0.24622544367261498
MACD_Hist,0.08428451420788349,0.08840660103673244,0.0911428662525986,0.0968679702219636,-0.14011714416799403,0.04076533422398755,,0.03254662620713899,-0.04081100154488787,0.09613071619144858,-0.05413256529485945,0.00309497770981063,-0.05465549965504422,0.7504651585151076,0.4306863806987348,0.055337012869848726,1.0,-0.23606435722182398,0.838402449027923,0.8920467224456013,0.16094737720230345,-0.13002006040668432,-0.061733561233101676,0.8635493433703656,0.18371758840858216,-0.10762043619972346
ATR,0.3967595576687248,0.40418248054544553,0.3890947460942915,0.3951620339855,0.2881828571201532,-0.0052668903037689195,,0.20760392969897,0.17366275797419922,-0.05309047957155928,0.4871796530096124,0.41000615052648776,0.45661517788152756,-0.26875316286690454,-0.22740886173414807,-0.15217252758813454,-0.23606435722182398,1.0,-0.21236890849338128,-0.20543544179950554,0.16081774936800294,0.22746125165391876,0.1946754175989738,-0.26096888187859096,-0.11259022342864226,0.23947532622273482
Stoch_K,0.12507858518333442,0.13528725683082815,0.14010915286667153,0.15168414115954318,-0.20902951849539322,0.01666723129047397,,0.05317851980553151,-0.050826172033849246,0.09214542395610534,-0.02877350506566173,-0.004032402391058588,-0.006131429509489403,0.8327131234711087,0.43933331276351106,0.1329595193363538,0.838402449027923,-0.21236890849338128,1.0,0.9257440443441948,0.27280445661281333,-0.2056061660130957,-0.07651270011855682,0.8455274742025394,0.4300773829113383,-0.1328482261652035
Stoch_D,0.15405913097229004,0.15780557570245113,0.1599348776268057,0.16473544955564065,-0.17156729984533536,0.012876346273120122,,0.06294854806999649,-0.06343873523847611,0.08824216776160163,-0.026248543313032252,-0.001362323620230484,0.010968319560810638,0.8338374842184958,0.554234758312012,0.23748677103332122,0.8920467224456013,-0.20543544179950554,0.9257440443441948,1.0,0.30413565595599046,-0.22559539398599554,-0.02571718448455488,0.8590362461431897,0.16408476885219514,-0.1390034599628522
OBV,0.6740173486064377,0.6757179912427255,0.6755092816917755,0.6758344469145829,-0.27182146879690033,-0.01895493043842629,,0.23215416735854308,0.20020776164856194,0.023546146955313308,0.5086596543075398,0.2686478493888562,0.6054831233993504,0.5039921255224447,0.6079668778591968,0.6048317687110859,0.16094737720230345,0.16081774936800294,0.27280445661281333,0.30413565595599046,1.0,-0.5096137462874466,0.04270680862172925,0.32292366999878086,0.08065776469969889,-0.4301306192843136
Volume_SMA20,-0.6628791303301388,-0.6601234432764329,-0.6652577021175935,-0.6633979481469615,0.556735175210364,0.06613870172527288,,-0.7089994814320115,0.28839685744333227,-0.0031903338964245523,-0.5630162660419595,-0.5553684748601543,-0.6222291505298624,-0.30801568057711104,-0.38278715849860867,-0.36873282959365555,-0.13002006040668432,0.22746125165391876,-0.2056061660130957,-0.22559539398599554,-0.5096137462874466,1.0,-0.042327759817679514,-0.2472872011388002,-0.05039693548454251,0.8069069453004654
Relative_Volume,0.03865252302255949,0.05490832478174472,0.024956954032453932,0.0413637424343428,0.7642097744386285,0.12357037307990751,,0.04883638647613267,-0.04690711306414441,-0.04104165510608349,0.039094211827601616,0.032622134288848824,0.05448662595822816,-0.029375694348694775,0.07265820799351368,0.10638302779132941,-0.061733561233101676,0.1946754175989738,-0.07651270011855682,-0.02571718448455488,0.04270680862172925,-0.042327759817679514,1.0,-0.05901503993661673,-0.18185017532649458,0.036988746028398245
ROC,0.11396536415946489,0.12010848316330754,0.12392861931168356,0.13110048124028156,-0.22951565082590858,0.03107457364542539,,0.03901266549520314,-0.0797580339246262,0.11406659534736313,-0.07195559905214882,-0.05057973284778218,-0.028278202200137402,0.8420876985570311,0.5594106863425482,0.25521462230256475,0.8635493433703656,-0.26096888187859096,0.8455274742025394,0.8590362461431897,0.32292366999878086,-0.2472872011388002,-0.05901503993661673,1.0,0.3011933462073673,-0.16086160302098917
Daily_Return,-0.014860766215416167,0.008007508000212604,0.012990279959828903,0.034905815262013015,-0.22635796530602542,0.04401965799525646,,0.002078013128785311,-0.017829387012147264,0.03842588043392703,-0.03386759016328321,-0.024325913120058905,-0.041189891969322955,0.35284118018785593,0.005881561664294581,-0.07086490754869695,0.18371758840858216,-0.11259022342864226,0.4300773829113383,0.16408476885219514,0.08065776469969889,-0.05039693548454251,-0.18185017532649458,0.3011933462073673,1.0,-0.03650327643702253
Volatility,-0.6585515503765913,-0.6540377782037609,-0.6613087813147441,-0.6585811320969571,0.5015138973468997,-0.016102204145262967,,-0.6275037703995064,0.0834309018352629,0.01326430040641632,-0.5955157705188536,-0.5953971025512957,-0.6320940555679443,-0.20641651320884602,-0.2635275475337872,-0.24622544367261498,-0.10762043619972346,0.23947532622273482,-0.1328482261652035,-0.1390034599628522,-0.4301306192843136,0.8069069453004654,0.036988746028398245,-0.16086160302098917,-0.03650327643702253,1.0
