,Open,High,Low,Close,Volume,Dividends,Stock Splits,Year,Month,Day,SMA50,SMA200,EMA20,RSI,MACD,MACD_Signal,MACD_Hist,ATR,Stoch_K,Stoch_D,OBV,Volume_SMA20,Relative_Volume,ROC,Daily_Return,Volatility
SMA50,0.7357078656198323,0.696996253056497,0.7453912975038925,0.7681973066822428,-0.176592618292569,-0.022693855510837826,,0.8280966403497966,-0.20659591191077592,-0.011581102253931988,1.0,-0.013131081131715532,0.9326681034610933,-0.10910263223218358,-0.05264409042131125,0.018177116656952787,-0.15571382726042887,0.06160616112047717,-0.05406381098880716,-0.04577617050199009,0.7811350353610239,-0.4537753448794886,0.021379818399181173,-0.07292020256813216,-0.01164033315570652,0.28776435655716753
SMA200,-0.053700009903458246,0.0363068202516801,-0.10767366634770148,-0.0757098265807424,0.10520548373965136,-0.02689949368929183,,-0.20904497641854514,0.026173311612578843,-0.003030651312616816,-0.013131081131715532,1.0,-0.05593568200329148,-0.11282396885299216,-0.11863219723020622,-0.1514213087391524,0.03594453842869495,0.6326407788401168,-0.27917129210988567,-0.3055148583010897,-0.0752031016831525,0.3278184794114066,-0.04462103084789967,-0.03437113969820687,-0.007247801614810351,0.2702258340315133
EMA20,0.8550459549552198,0.8003961161274599,0.8670083680253122,0.8880972190745271,-0.2119875277766395,-0.019283667140663315,,0.8531370864154318,-0.3164099132376246,-0.03529891141544137,0.9326681034610933,-0.05593568200329148,1.0,0.1041706442402911,0.26327854095455994,0.3637818186388153,-0.135540265948144,0.020538112225740555,0.006859631969684805,0.041114758843535916,0.8082162211025045,-0.5041964921484855,-0.0075019216298452705,0.002372446520263253,-0.02908364307920534,0.20138878782867153
RSI,0.3626253771191951,0.3526286024711371,0.44028598895129817,0.5026239614345694,-0.037397475650196105,-0.07404775817210311,,0.08207604155384045,-0.16313179968477112,-0.07774380447758023,-0.10910263223218358,-0.11282396885299216,0.1041706442402911,1.0,0.7701260562602997,0.5352627739304586,0.6669310386140456,-0.07816660986711267,0.7036159107242662,0.6529772197632538,0.06760092224538003,0.007525143731500967,-0.05635975442711581,0.6853418188166275,0.3329415958822001,-0.03687157891403662
MACD,0.46302004521312273,0.4020938073137427,0.4985825627306055,0.508928174476381,-0.08903508343279604,-0.03547821522642048,,0.18344051389760171,-0.304432553320065,-0.10038107737102078,-0.05264409042131125,-0.11863219723020622,0.26327854095455994,0.7701260562602997,1.0,0.8971667128367098,0.4595532336914101,-0.11582071679435392,0.4000152180867406,0.49734372582300407,0.1616473260460029,-0.11285036981016558,-0.09087522935491196,0.4968608906535571,-0.03396762039195387,-0.09758310394449532
MACD_Signal,0.4609884132970925,0.39739368637468536,0.4668738206671954,0.4542949280407744,-0.11792109067039794,0.0026993268447424354,,0.2462930513536838,-0.3714172945253528,-0.06277466203953382,0.018177116656952787,-0.1514213087391524,0.3637818186388153,0.5352627739304586,0.8971667128367098,1.0,0.020006947186355668,-0.16817126834642293,0.1564058434066954,0.2531646781333874,0.21689657923621156,-0.24535829568686726,-0.05894110477848451,0.1527363348218824,-0.08729905717961277,-0.20712410728257274
MACD_Hist,0.12112602137207426,0.11109103982801248,0.18978986019836003,0.23850136878376246,0.03557768419541558,-0.08573511686064263,,-0.08001373529973611,0.05773872206456707,-0.10099265384417112,-0.15571382726042887,0.03594453842869495,-0.135540265948144,0.6669310386140456,0.4595532336914101,0.020006947186355668,1.0,0.07598917383541097,0.5909620768473157,0.6167099817478167,-0.07023394102314799,0.23791969576061592,-0.08718400540944488,0.8175574099175688,0.09865211174400895,0.19559724044791096
ATR,0.07595964819787628,0.2303544473897862,-0.04250700143660589,0.024229501368345764,0.1313266237230267,0.026315620900433996,,-0.008534089491538537,0.06470446205608675,0.07046463094702082,0.06160616112047717,0.6326407788401168,0.020538112225740555,-0.07816660986711267,-0.11582071679435392,-0.16817126834642293,0.07598917383541097,1.0,-0.22808992932447228,-0.252971253645323,0.13847095889256325,0.33236888164849887,-0.011466199720330994,0.042102091951555905,0.06055500340600426,0.6674121442531797
Stoch_K,0.15814902917801751,0.152278328549747,0.23444890829774293,0.3142961935916098,-0.05728912845165509,-0.08225476269489058,,0.07196937445903641,-0.010389877414482308,-0.07070686370184417,-0.05406381098880716,-0.27917129210988567,0.006859631969684805,0.7036159107242662,0.4000152180867406,0.1564058434066954,0.5909620768473157,-0.22808992932447228,1.0,0.8930500270977766,0.002881003476710714,-0.05180079360092696,-0.04059401289527673,0.5927506872051133,0.31403703484754963,0.011041629630539779
Stoch_D,0.20532272204318078,0.18308205623545554,0.2528725466685108,0.29397965268929954,-0.07189183972414692,-0.060475200836334925,,0.08768066608900825,-0.008618887096968994,-0.09583497454640888,-0.04577617050199009,-0.3055148583010897,0.041114758843535916,0.6529772197632538,0.49734372582300407,0.2531646781333874,0.6167099817478167,-0.252971253645323,0.8930500270977766,1.0,0.010094494793435509,-0.07796149759620577,-0.09026223200791,0.5491806387651833,0.04543113198918096,0.004298599883456097
OBV,0.7194273201812784,0.6916905356037264,0.70697234239901,0.7328154893915557,-0.24747600576886272,0.006269591228545109,,0.7917138163651677,-0.12222528700171588,-0.019720202253209033,0.7811350353610239,-0.0752031016831525,0.8082162211025045,0.06760092224538003,0.1616473260460029,0.21689657923621156,-0.07023394102314799,0.13847095889256325,0.002881003476710714,0.010094494793435509,1.0,-0.5736557855614213,0.02063052919872738,0.049625634902720116,0.023856850860392725,0.28173627153840797
Volume_SMA20,-0.39853974753882904,-0.32239200112872285,-0.44083863601031453,-0.416863544896698,0.3967975897805547,-0.0019317320251622475,,-0.5438288229288553,0.17298324737316065,0.07332920252634798,-0.4537753448794886,0.3278184794114066,-0.5041964921484855,0.007525143731500967,-0.11285036981016558,-0.24535829568686726,0.23791969576061592,0.33236888164849887,-0.05180079360092696,-0.07796149759620577,-0.5736557855614213,1.0,-0.05968861506591526,0.06969804052826366,0.012692643443153795,0.04460061585135522
Relative_Volume,-0.006975587311736067,0.0347350905248341,-0.055123982923856375,-0.012218052889608711,0.6520407910195192,-0.008004714237954161,,0.022797985722297208,0.009116522843717589,-0.04655091755773771,0.021379818399181173,-0.04462103084789967,-0.0075019216298452705,-0.05635975442711581,-0.09087522935491196,-0.05894110477848451,-0.08718400540944488,-0.011466199720330994,-0.04059401289527673,-0.09026223200791,0.02063052919872738,-0.05968861506591526,1.0,-0.09090045749563223,0.10144771727160246,0.06443449776389934
ROC,0.22554215755068557,0.1954401439056234,0.3072900557630919,0.3611166197971724,-0.037845129800874955,-0.05363803392137894,,0.05909660800671885,-0.09550597933872751,-0.14054996966519384,-0.07292020256813216,-0.03437113969820687,0.002372446520263253,0.6853418188166275,0.4968608906535571,0.1527363348218824,0.8175574099175688,0.042102091951555905,0.5927506872051133,0.5491806387651833,0.049625634902720116,0.06969804052826366,-0.09090045749563223,1.0,0.26074765451174414,0.16800719191589705
Daily_Return,0.055653627817345556,0.12959736148805776,0.10746927240095154,0.20739223735782353,0.025980684293854042,-0.058436165304732314,,0.005146452308488736,0.005814693980919607,0.05669655982700591,-0.01164033315570652,-0.007247801614810351,-0.02908364307920534,0.3329415958822001,-0.03396762039195387,-0.08729905717961277,0.09865211174400895,0.06055500340600426,0.31403703484754963,0.04543113198918096,0.023856850860392725,0.012692643443153795,0.10144771727160246,0.26074765451174414,1.0,0.08685672527884107
Volatility,0.21679440105969716,0.28769269779916734,0.18635167576127137,0.22044026477850492,0.03166354262080748,0.000502162545167907,,0.21703294776895726,0.06051590571343455,0.048984197530701414,0.28776435655716753,0.2702258340315133,0.20138878782867153,-0.03687157891403662,-0.09758310394449532,-0.20712410728257274,0.19559724044791096,0.6674121442531797,0.011041629630539779,0.004298599883456097,0.28173627153840797,0.04460061585135522,0.06443449776389934,0.16800719191589705,0.08685672527884107,1.0
