,Open,High,Low,Close,Volume,Dividends,Stock Splits,Year,Month,Day,SMA50,SMA200,EMA20,RSI,MACD,MACD_Signal,MACD_Hist,ATR,Stoch_K,Stoch_D,OBV,Volume_SMA20,Relative_Volume,ROC,Daily_Return,Volatility
SMA50,0.6938340157878806,0.6841063381869659,0.6847197205601478,0.6728609818918238,-0.09858210370613374,-0.0036654083881805547,,0.5931284159400024,-0.025970265673223143,0.004460787623606274,1.0,0.6158668806606373,0.8613235429382163,-0.1524549050113028,-0.11065852453467621,-0.032011007037017675,-0.258635817712361,-0.413680829225125,-0.1662759138872029,-0.16696865561056942,-0.5307270821103326,-0.3188728064850313,0.03864804472252964,-0.2171823865895953,-0.07758154669312256,-0.3403178205028964
SMA200,0.47084133389450145,0.4823579787194876,0.470281688011804,0.46796313796008865,-0.08305243596406549,0.02268378058461673,,0.5521848833665567,-0.09085056993107087,-0.03096527853404516,0.6158668806606373,1.0,0.5343870828069827,0.07327787745057955,-0.010047376307272999,-0.020090279768609685,0.028079675911987047,-0.08188619263887717,0.04676761291729833,0.05544155127960464,-0.42953229876181637,-0.18537212247397192,-0.002327861021739259,-0.00039016920169479823,-0.009396740759980754,-0.05590181288616449
EMA20,0.9347548624701808,0.9264965856936574,0.9263478996626519,0.9182444213310006,-0.1749680416885796,-0.00995047171244886,,0.6899965512212134,-0.12466374759387655,-0.0036479175294054284,0.8613235429382163,0.5343870828069827,1.0,0.19894398573426653,0.36902667984776744,0.4711007303248946,-0.23078642700928023,-0.5041865469167222,-0.007968191080453813,0.03033425680969868,-0.3446890261253153,-0.44409595579328154,0.008201890338425007,-0.01577023539775622,-0.06468533956299495,-0.4786630406751759
RSI,0.4869659849938442,0.5269359992840665,0.5214566928173786,0.5559245934774212,-0.153354058760819,0.06910959194538119,,0.19560561598993553,-0.06649292684865285,-0.0589257647521785,-0.1524549050113028,0.07327787745057955,0.19894398573426653,1.0,0.8365799417448571,0.669710515825465,0.6718852167614923,-0.11321180625636279,0.8540955491414325,0.8498160203108547,0.25040904041416084,-0.13706121862090145,-0.10355483344583254,0.8389737963758124,0.33950190583407003,-0.20399162614838445
MACD,0.6200391168677568,0.6285206339209001,0.6248051301171091,0.6342251061147997,-0.16513635277093522,0.028750913309418064,,0.31037471590944504,-0.2068295754642545,-0.01289869280495986,-0.11065852453467621,-0.010047376307272999,0.36902667984776744,0.8365799417448571,1.0,0.9501900249822709,0.3540650886672277,-0.23593439227808896,0.5163589849027336,0.6147012083900881,0.24851309108493957,-0.24865289830447732,-0.06907408671189158,0.6137813225403388,0.058807225876804946,-0.3243630659870633
MACD_Signal,0.6441900146499784,0.6439084137021303,0.6412277735542513,0.6444822932643026,-0.16912150956585326,-0.01231849467173043,,0.3294364415529205,-0.22018536059492427,-0.0009918905206120902,-0.032011007037017675,-0.020090279768609685,0.4711007303248946,0.669710515825465,0.9501900249822709,1.0,0.04494776247287341,-0.2584273373100735,0.2851658796461409,0.3786041018108322,0.23823440518431413,-0.30871887296961936,-0.052852437481657154,0.3683510816788722,-0.007541091045585195,-0.3435162915160805
MACD_Hist,0.05439251090392307,0.08242302861432638,0.07855754974914908,0.09898536531687194,-0.021829113343286775,0.12911803319351478,,0.0063054448090667835,-0.0022415145396868473,-0.03836742447055193,-0.258635817712361,0.028079675911987047,-0.23078642700928023,0.6718852167614923,0.3540650886672277,0.04494776247287341,1.0,0.01922113717114577,0.799381174229121,0.8342174589001009,0.08168917828923868,0.1293629823430605,-0.06280843497020665,0.8620348583699425,0.21112115490483938,-0.008892929215567722
ATR,-0.5109397524017804,-0.4761657310447301,-0.5356596751013837,-0.5086023707442581,0.29473723992616424,0.0740187535959827,,-0.6738273162908285,0.07732590211266786,-0.03100001553889615,-0.413680829225125,-0.08188619263887717,-0.5041865469167222,-0.11321180625636279,-0.23593439227808896,-0.2584273373100735,0.01922113717114577,1.0,-0.012396610100082072,-0.012744269823858227,0.5343658107984945,0.6340803815891282,0.037767053068560485,-0.1114705048524262,-0.03584831080003544,0.8729339473172819
Stoch_K,0.2468978737493567,0.29576202531931195,0.2909805256492163,0.3375190424862622,-0.07497257733134022,0.06107858041593226,,0.10130201443565201,-0.029256595396021656,-0.07049060515086222,-0.1662759138872029,0.04676761291729833,-0.007968191080453813,0.8540955491414325,0.5163589849027336,0.2851658796461409,0.799381174229121,-0.012396610100082072,1.0,0.9181878502530044,0.15409354972119194,0.07550267422145338,-0.11472931850698255,0.8452658585329689,0.44405858108055707,-0.05374128229573444
Stoch_D,0.3229426583879127,0.3457062060623633,0.33668474608841437,0.3591976378194654,-0.07339152133865788,0.08738024923261696,,0.12318919141709339,-0.05563206234007697,-0.038378360118243166,-0.16696865561056942,0.05544155127960464,0.03033425680969868,0.8498160203108547,0.6147012083900881,0.3786041018108322,0.8342174589001009,-0.012744269823858227,0.9181878502530044,1.0,0.1644351710973985,0.065981835174252,-0.09783725652825025,0.8350449075698488,0.14724941938133687,-0.05979146137454327
OBV,-0.2324502932928468,-0.20770175297057242,-0.23635137157853028,-0.21671756501631034,0.026387369253573875,0.029678921397329177,,-0.5734416655939938,-0.1835603157834187,9.652248996360104e-05,-0.5307270821103326,-0.42953229876181637,-0.3446890261253153,0.25040904041416084,0.24851309108493957,0.23823440518431413,0.08168917828923868,0.5343658107984945,0.15409354972119194,0.1644351710973985,1.0,0.10505285316187643,-0.00901236433816106,0.16037491311076912,0.05466214956072945,0.3994681099209174
Volume_SMA20,-0.4366073313515947,-0.41824388444006927,-0.4510494405193887,-0.4296129522432494,0.37685924404854326,0.071331674850709,,-0.4415431721063989,0.14617886660600965,0.031051620914851568,-0.3188728064850313,-0.18537212247397192,-0.44409595579328154,-0.13706121862090145,-0.24865289830447732,-0.30871887296961936,0.1293629823430605,0.6340803815891282,0.07550267422145338,0.065981835174252,0.10505285316187643,1.0,-0.04444547103287235,-0.029074774849306418,0.006409092151627696,0.6302687474341342
Relative_Volume,-0.02374122168127175,0.00459609292489326,-0.07083284694396016,-0.03856718915746395,0.8810871860495335,0.07852838568381719,,0.01372866669197809,-0.05265615297223393,-0.1559767157467364,0.03864804472252964,-0.002327861021739259,0.008201890338425007,-0.10355483344583254,-0.06907408671189158,-0.052852437481657154,-0.06280843497020665,0.037767053068560485,-0.11472931850698255,-0.09783725652825025,-0.00901236433816106,-0.04444547103287235,1.0,-0.07097204923726416,-0.10463041058502984,0.045367358710679095
ROC,0.2735214598278865,0.3133085269174442,0.3102983353589658,0.342834888019934,-0.08948031160494428,0.08854298682511777,,0.1474115506032245,-0.09357174502647526,-0.06349847054427492,-0.2171823865895953,-0.00039016920169479823,-0.01577023539775622,0.8389737963758124,0.6137813225403388,0.3683510816788722,0.8620348583699425,-0.1114705048524262,0.8452658585329689,0.8350449075698488,0.16037491311076912,-0.029074774849306418,-0.07097204923726416,1.0,0.3385601212980381,-0.16371464906665828
Daily_Return,-0.06641560358580287,0.024971981353701354,0.04013185335433917,0.11139363231743403,-0.08356859326993935,-0.07690327263228382,,0.018414813711270534,0.0031859942272108956,-0.030175985611583574,-0.07758154669312256,-0.009396740759980754,-0.06468533956299495,0.33950190583407003,0.058807225876804946,-0.007541091045585195,0.21112115490483938,-0.03584831080003544,0.44405858108055707,0.14724941938133687,0.05466214956072945,0.006409092151627696,-0.10463041058502984,0.3385601212980381,1.0,-0.04471821855277974
Volatility,-0.5075529121975618,-0.48384126141919115,-0.5322702916132531,-0.5115926498940787,0.29884055002049215,0.06256585811394244,,-0.5823854542817947,0.05506577823710375,0.02017034314260592,-0.3403178205028964,-0.05590181288616449,-0.4786630406751759,-0.20399162614838445,-0.3243630659870633,-0.3435162915160805,-0.008892929215567722,0.8729339473172819,-0.05374128229573444,-0.05979146137454327,0.3994681099209174,0.6302687474341342,0.045367358710679095,-0.16371464906665828,-0.04471821855277974,1.0
