,Open,High,Low,Close,Volume,Dividends,Stock Splits,Year,Month,Day,SMA50,SMA200,EMA20,RSI,MACD,MACD_Signal,MACD_Hist,ATR,Stoch_K,Stoch_D,OBV,Volume_SMA20,Relative_Volume,ROC,Daily_Return,Volatility
SMA50,0.6854396386689092,0.6827083796803701,0.6728576845292922,0.6737389348365551,0.19251729206850438,-0.015390309065055448,,-0.1274727278031469,-0.06776998408431266,-0.006650770466393664,1.0,0.30205021339379257,0.8768682011702496,-0.2831256547362662,-0.22160597915230643,-0.13392447388302672,-0.30961767699780024,0.47579301750449915,-0.22847267473038832,-0.2334685107956707,0.3079478221078025,0.2841620822451177,0.038050274799299746,-0.2794363325899478,-0.09328414323677335,0.3492397893994516
SMA200,-0.07307835205759439,-0.06281016559239787,-0.08970564312014671,-0.07754853404521753,0.3171887368865635,0.014512192824327407,,-0.21799855266592266,-0.38912798547539995,-0.016843273584811327,0.30205021339379257,1.0,0.07519824403698806,-0.36422688911748324,-0.44433518771869696,-0.44511945347929094,-0.09208916866296646,0.5268185913835587,-0.26304497919297143,-0.2833113500249441,-0.37098680001694495,0.5356972340993673,-0.015763941430931502,-0.2545835003406281,-0.0749138951586666,0.40802422053141146
EMA20,0.9164167457829464,0.9121770913003806,0.90836335953089,0.9062054602691672,0.11986021120042639,-0.02795814646508473,,-0.13629043329480878,0.05977616951112951,-0.011884971954378184,0.8768682011702496,0.07519824403698806,1.0,0.07398146611310889,0.23968629894354482,0.35160000091839627,-0.28412761561160704,0.40665169166799264,-0.034188760132409145,0.004164428000982319,0.5375575556041445,0.1957976276972987,0.009522479004416365,-0.08479025770023997,-0.08165023534449595,0.27566634877123813
RSI,0.42650828736701635,0.447256366411989,0.4572199428962655,0.46805038303628593,-0.09779119743267346,0.04872844209410577,,-0.08443590163295428,0.2511145079390121,-0.013029278075536279,-0.2831256547362662,-0.36422688911748324,0.07398146611310889,1.0,0.8557428200697013,0.7106626809121492,0.6162461361277067,-0.06407600813511893,0.8675695057536656,0.857757373634423,0.4120899765647294,-0.07021596411667821,-0.12604976756325417,0.814493974181581,0.3410524050406159,0.016912101369825905
MACD,0.5301893730903504,0.5307146481825221,0.541634504703869,0.5363869821434175,-0.10584157789504003,-0.00358017215354065,,-0.024098876578107938,0.24234077731377532,-0.0014274076886615194,-0.22160597915230643,-0.44433518771869696,0.23968629894354482,0.8557428200697013,1.0,0.9502712590324789,0.3614239238026328,-0.10510628395803143,0.5780443268837728,0.6910532931367678,0.490919503808761,-0.12605080352978193,-0.07646492339282965,0.6146275805890958,0.04556170582139624,-0.07084673076356475
MACD_Signal,0.55555204302317,0.5514679518253591,0.5628843564358179,0.5558359712587695,-0.11733161145642021,-0.029885032081902033,,-0.02374101703580372,0.2369885447833364,-0.0017563657515722436,-0.13392447388302672,-0.44511945347929094,0.35160000091839627,0.7106626809121492,0.9502712590324789,1.0,0.05307908979097615,-0.08745575308468319,0.37063155938454384,0.4727946595393245,0.5054455548746255,-0.14778580794313634,-0.050552986601013525,0.3786409102115832,-0.0020206485129297437,-0.0974358608226874
MACD_Hist,0.03674854343583085,0.05066062515160169,0.05149482379485646,0.05577131824139742,0.011906003969476584,0.07799582991355374,,-0.006193312227695298,0.06753074267786054,0.0006815247399274651,-0.30961767699780024,-0.09208916866296646,-0.28412761561160704,0.6162461361277067,0.3614239238026328,0.05307908979097615,1.0,-0.0751845639747351,0.7438490637470899,0.8003400678025825,0.06084711410031437,0.03828425512277924,-0.09383188916325998,0.8371745850257619,0.15214506640465417,0.06455036376802914
ATR,0.3206698532340062,0.35021011536519164,0.2933734480659612,0.31729476128997597,0.49895568381462296,-0.039865640449808434,,-0.7971725166044523,0.2905525888554808,-0.010561021396090907,0.47579301750449915,0.5268185913835587,0.40665169166799264,-0.06407600813511893,-0.10510628395803143,-0.08745575308468319,-0.0751845639747351,1.0,-0.05309602851789818,-0.04712458608893462,-0.07306340409391651,0.8488300134367792,-0.029290367562728844,-0.09536128771988142,-0.03889612867825227,0.8467702797944342
Stoch_K,0.2910507764472175,0.32192938140667593,0.3290394042756961,0.3516324810232178,-0.04350095256193093,0.09086641864494885,,-0.05620556857906395,0.21783545403280258,0.0006086990347236145,-0.22847267473038832,-0.26304497919297143,-0.034188760132409145,0.8675695057536656,0.5780443268837728,0.37063155938454384,0.7438490637470899,-0.05309602851789818,1.0,0.8938900883249739,0.29784408762112946,-0.007428010331280557,-0.11474690474662662,0.8474319357628551,0.4610003015574685,0.06713225422379074
Stoch_D,0.35376993550451297,0.36046801373675164,0.3677084009535891,0.3670860693350695,-0.03703388255848128,0.06507590151773422,,-0.061879106660820846,0.2350520618026397,0.010080643133530607,-0.2334685107956707,-0.2833113500249441,0.004164428000982319,0.857757373634423,0.6910532931367678,0.4727946595393245,0.8003400678025825,-0.04712458608893462,0.8938900883249739,1.0,0.32421973348364447,-0.00877554311447533,-0.11154773912881392,0.8487956381599574,0.1134071116657692,0.07412079951722314
OBV,0.6348009905533308,0.6283114074422966,0.6453846534015687,0.639489817720097,-0.1949930629709396,-0.005109688456261573,,0.2904044829741337,0.2990062245075872,-0.03744179893516492,0.3079478221078025,-0.37098680001694495,0.5375575556041445,0.4120899765647294,0.490919503808761,0.5054455548746255,0.06084711410031437,-0.07306340409391651,0.29784408762112946,0.32421973348364447,1.0,-0.24221765577277005,-0.04739940845971082,0.2525404356106804,0.07001171630382394,-0.09858071444527666
Volume_SMA20,0.14148377557032094,0.17548295551316279,0.12306355056120391,0.14789799390724373,0.6089543826813395,-0.0030811216295221306,,-0.6985094304748182,0.24919512457614043,0.016283595380259197,0.2841620822451177,0.5356972340993673,0.1957976276972987,-0.07021596411667821,-0.12605080352978193,-0.14778580794313634,0.03828425512277924,0.8488300134367792,-0.007428010331280557,-0.00877554311447533,-0.24221765577277005,1.0,-0.05846010343346857,-0.03555682431318647,-0.003982638058535262,0.7673639871551122
Relative_Volume,-0.03352725096663136,-0.018831098582685786,-0.06254291336254293,-0.04354244497832866,0.6645257217201183,-0.031602916059648115,,0.02886765316378307,-0.029915629584409745,-0.07743132671222498,0.038050274799299746,-0.015763941430931502,0.009522479004416365,-0.12604976756325417,-0.07646492339282965,-0.050552986601013525,-0.09383188916325998,-0.029290367562728844,-0.11474690474662662,-0.11154773912881392,-0.04739940845971082,-0.05846010343346857,1.0,-0.13412929289334022,-0.08321244707158312,-0.13909996644730083
ROC,0.2522083916056625,0.2727035109914659,0.2799279508092062,0.28793679232253055,-0.07488842998002539,0.08103453411298164,,-0.018334386892395242,0.15787729263794584,-0.05480545595914626,-0.2794363325899478,-0.2545835003406281,-0.08479025770023997,0.814493974181581,0.6146275805890958,0.3786409102115832,0.8371745850257619,-0.09536128771988142,0.8474319357628551,0.8487956381599574,0.2525404356106804,-0.03555682431318647,-0.13412929289334022,1.0,0.29460474293621075,0.015863371862334257
Daily_Return,-0.018334255091670706,0.05121623733951387,0.05223169298421187,0.10863903152349345,-0.04443800876209698,0.029397282509928985,,-0.005991882799340831,0.03916558794157662,0.026436569821954078,-0.09328414323677335,-0.0749138951586666,-0.08165023534449595,0.3410524050406159,0.04556170582139624,-0.0020206485129297437,0.15214506640465417,-0.03889612867825227,0.4610003015574685,0.1134071116657692,0.07001171630382394,-0.003982638058535262,-0.08321244707158312,0.29460474293621075,1.0,0.007642869886048323
Volatility,0.23815572315095915,0.26510157958138775,0.2206905144981694,0.24196227023546246,0.3854649895183017,-0.0426728344042332,,-0.6671398481375967,0.24037132063112707,0.04631652892938003,0.3492397893994516,0.40802422053141146,0.27566634877123813,0.016912101369825905,-0.07084673076356475,-0.0974358608226874,0.06455036376802914,0.8467702797944342,0.06713225422379074,0.07412079951722314,-0.09858071444527666,0.7673639871551122,-0.13909996644730083,0.015863371862334257,0.007642869886048323,1.0
